date,DSE,Bank,Cement,Ceramics,Engineering,NBFI,Food,Fuel,Insurance,IT,Jute,Miscellaneous,Mutual_Fund,Paper,Pharmaceuticals,Service_Real_Estate,Tannery,Textile,Travel_Leisure,Telecommunication,Total Volume,DSEX
5/26/2016,2311.3,1418.89,2841.65,744.891,2369.35,1458.37,16243.6,1919.65,1447.7,1069.98,2115.33,916.714,315.093,317.99,2957.6,2040.14,2730.58,1541.28,530.662,2260.24,109676461,4388.00659
5/25/2016,2297.99,1414.33,2717.43,743.51,2370.79,1460.34,16190.8,1928.02,1444.07,1063.58,2116.7,913.296,315.438,317.087,2948.54,2019.21,2712.97,1514.2,534.345,2259.99,108044714,4366.0339
5/24/2016,2312.26,1422.72,2752.78,754.004,2388.46,1486.83,16282.7,1927.08,1456.24,1091.97,2132.48,921.432,317.126,323.547,2955.25,2049.81,2755.67,1513.26,538.549,2277.74,115712401,4394.06805
5/22/2016,2311.56,1416.56,2786.32,756.57,2380.23,1485.14,16341.5,1935.16,1458.41,1075.95,2139.29,912.798,315.946,323.351,2950.7,2055.73,2739.46,1512.92,529.685,2285.83,106204101,4394.3191
5/19/2016,2310.36,1410.09,2812.83,769.592,2395.43,1464.84,16276,1951.82,1465.62,1062.58,2134.86,914.826,315.19,323.286,2943.4,2052.77,2768.51,1501.8,534.753,2268.46,124921416,4392.87953
5/18/2016,2289.75,1407.4,2745.11,762.944,2375.45,1452.58,16394.6,1909.52,1443.49,1042.93,2135.07,901.407,310.708,312.547,2936.84,2036.73,2746.15,1471.94,538.636,2265.73,101498353,4364.31232
5/17/2016,2266.75,1394.58,2666.3,713.888,2328.43,1438.51,16308.6,1903.74,1431.26,1030.55,2086.95,903.377,310.988,309.416,2935.41,2002.87,2794.7,1458.33,522.44,2251.65,81281247,4326.63791
5/16/2016,2244.72,1385.36,2526.98,706.306,2319.76,1429.58,16223,1897.78,1418.98,1013.98,2082.97,873.861,310.203,299.523,2921.7,1990.64,2786.61,1448.62,519.154,2249.19,98703514,4288.6452
5/15/2016,2237.92,1371.02,2515.76,706.079,2317.82,1434.15,16310.2,1900.86,1418.76,984.886,2073.67,872.915,307.808,304.691,2918.07,1963.89,2818.34,1445.42,510.705,2243.61,66622830,4275.4792
5/12/2016,2248.01,1358.46,2552.71,720.893,2362.45,1460.17,16453.8,1917.72,1434.99,999.655,2099.56,875.89,309.379,310.438,2914.94,2042.83,2736.74,1468.88,518.411,2245.3,73023217,4298.65064
5/11/2016,2253.7,1368.09,2562.51,720.288,2373.96,1467.62,16444.9,1919.19,1436.25,998.944,2110.79,875.733,306.026,299.659,2914.67,2062.41,2692.42,1471.92,520.354,2250.13,78777472,4318.44596
5/10/2016,2254.92,1357.24,2569.28,722.832,2386.19,1458.09,16523.2,1926.76,1442.69,997.187,2093.32,876.141,308.092,301.92,2928.21,2082.18,2669.62,1464.5,526.061,2268.61,113416780,4330.31975
5/9/2016,2253.48,1366.61,2559.8,721.157,2399.57,1450.06,16428.8,1918.75,1444.15,1004.61,2074.48,873.161,306.923,301.527,2930.97,2059.46,2686.69,1451.58,513.451,2250.23,101617505,4329.397
5/8/2016,2260.16,1376.21,2573.3,728.853,2406.88,1448.64,16418.2,1934.21,1424.89,1018.17,2097.27,879.481,307.71,298.619,2936.81,2073.93,2700.68,1459.3,517.012,2220.37,95114367,4340.06901
5/5/2016,2243.2,1350.27,2537.55,728.655,2405.39,1446.34,16364.2,1924.85,1414.05,1014.8,2036.96,875.039,306.629,295.712,2928.76,2064.46,2653.5,1456.52,514.844,2206.5,119559933,4306.79684
5/4/2016,2217.41,1326.73,2529.58,729.75,2408.14,1444.49,16153.1,1883.25,1407.71,1008.36,2087.23,866.617,306.274,287.552,2902.01,2031.93,2614.68,1459.99,478.87,2184.68,104471354,4258.20011
5/3/2016,2221.83,1326.62,2547.8,763.915,2368.27,1453.55,16020.4,1909.2,1410.15,1036.98,2151.57,882.262,303.517,297.135,2894.19,2004.96,2624.82,1481,465.379,2206.99,124839856,4272.17717
5/2/2016,2166.64,1299.5,2464.32,732.916,2272.92,1398.75,15863.5,1876.56,1381.84,1010.88,2150.51,833.874,301.028,279.334,2840.25,1958.28,2597.72,1425.16,439.88,2167.48,100317982,4171.40717
4/28/2016,2178.42,1298.55,2485.6,731.681,2293.32,1410.99,15894.9,1874.21,1385.83,1017.37,2176.82,844.515,303.937,297.948,2863.22,1933.8,2613.83,1444.3,447,2188.22,114920176,4195.69851
4/27/2016,2201.04,1302.11,2542.41,729.852,2258.15,1426.64,15953.6,1909.44,1414.58,1012.46,2334.46,859.417,303.755,305.306,2890.04,1962.02,2628.11,1476.1,456.465,2220.28,104352182,4238.94911
4/26/2016,2226.47,1321.36,2561.13,735.921,2322.76,1447.17,16125.8,1909.24,1443.55,1019.87,2508.84,866.208,306.471,307.326,2907.07,1995.11,2642.62,1505.26,467.088,2237.02,80430039,4281.93256
4/25/2016,2245.41,1333.18,2596.34,734.53,2399.72,1457.8,15988.3,1925.63,1450.08,1047.76,2406.28,881.01,308.047,322.523,2928.51,2044.24,2636.98,1523.75,471.96,2235.86,71053320,4321.62797
4/24/2016,2251.77,1328.8,2580.78,737.725,2482.7,1475.46,15981.3,1896.9,1468.45,1031.73,2433.6,892.572,309.384,328.507,2955.86,2048.19,2652.95,1536.78,480.228,2214.74,84638409,4338.24583
4/21/2016,2254.98,1325.62,2612.64,740.279,2518.36,1482.29,15800.4,1905.54,1478.9,1006.17,2268.86,904.379,309.634,332.068,2950.3,2070.04,2626.09,1520.22,483.23,2219.5,100601476,4340.34296
4/20/2016,2265.04,1339.71,2641.47,753.249,2505.81,1506.44,15922,1914.16,1490.27,1014.05,2223.79,896.371,309.466,341.868,2949.42,2071.23,2607.42,1532.18,483.455,2150.07,106690048,4359.39636
4/19/2016,2266.53,1353.34,2661.37,747.319,2547.8,1516.31,15926.7,1875.63,1485.42,1023.32,2234.77,886.956,311.625,349.877,2935.63,2003.35,2644.1,1544.46,490.285,2113.75,82941125,4357.6338
4/18/2016,2283.92,1366.17,2678.54,763.711,2588.33,1526.41,15994.1,1903.92,1495.41,1049.9,2274.47,901.901,312.06,354.514,2942.45,2012.12,2641.05,1564.75,493.719,2105.48,118239334,4391.4203
4/17/2016,2284.17,1363.82,2708.67,769.475,2561.55,1521.61,15896.6,1921.58,1500.71,1050.92,2313.2,912.029,312.562,351.785,2948.88,2029.79,2577.89,1551.66,496.998,2096.55,83395892,4393.34337
4/13/2016,2292.39,1364.33,2734.04,775.508,2598.72,1517.92,15980,1931.01,1512.98,1063.62,2302.31,920.411,314.105,355.562,2949.71,2052.59,2592.44,1556.08,503.373,2097.09,91376428,4408.64279
4/12/2016,2290.51,1366.39,2728.95,779.468,2626.89,1527.39,15866.6,1906.58,1524.84,1069.12,2299.22,908.756,312.235,355.289,2949.98,2070.88,2600.86,1564.11,506.287,2097.09,100542723,4407.52472
4/11/2016,2288.12,1376.57,2716.61,786.588,2611.05,1535.24,15736.4,1884.94,1518.25,1087.79,2271.55,908.001,312.361,351.332,2945.29,2082.3,2611.57,1561.15,507.59,2098.66,112097514,4401.78495
4/10/2016,2298.74,1384.25,2720.61,794.484,2626.09,1547.16,15607.1,1897.97,1541.88,1105.68,2261.28,916.521,315.133,358.46,2947.31,2113.32,2609.33,1581.6,512.685,2112.98,118977127,4431.12832
4/7/2016,2308.6,1387.59,2783.19,807.024,2671.05,1573,15609.2,1855.37,1538.24,1141.12,2232.73,913.565,317.532,361.371,2980.85,2082.97,2629.85,1603.89,520.545,2091.63,123149677,4443.06662
4/6/2016,2290.84,1373.95,2723.37,800.697,2658.34,1560.09,15606.5,1831.26,1520.83,1141.26,2233.07,922.164,319.548,366.69,2965.64,2069.79,2628.45,1603.83,516.888,2087.17,126668941,4413.85188
4/5/2016,2287.37,1368.91,2692.68,799.274,2635.58,1560.34,15641.4,1828.62,1525.59,1101.84,2283.02,924.808,317.796,373.254,2960.03,2081.69,2640.34,1609.6,520.331,2092.85,99594652,4409.72398
4/4/2016,2286.57,1373.5,2708.88,809.492,2546.5,1560.95,15642.5,1835.06,1536.12,1122.09,2297.78,935.717,314.649,378.427,2961.23,2043.07,2647.59,1626.85,515.578,2097.43,142794778,4431.65797
4/3/2016,2256.8,1348.89,2647.07,801.584,2528.08,1548.18,15669.9,1805.29,1522.96,1136.7,2310.94,924.553,310.702,379.631,2926.38,2006.43,2644.71,1623.67,513.802,2100.9,117567374,4379.23179
3/31/2016,2245.32,1341.75,2684,795.452,2535.11,1546.67,15461.8,1786.23,1514.06,1081.32,2309.02,918.551,309.971,383.101,2908.88,1991.79,2623.61,1614.63,517.955,2044.91,126225104,4357.53806
3/30/2016,2232.32,1334.06,2714.31,792.847,2511.89,1502.78,15289.5,1764.66,1513.05,1079.98,2380.04,916.699,306.17,379.645,2902.76,1955.99,2611.51,1599.41,513.028,2072.54,104311651,4335.29667
3/29/2016,2221.03,1328.95,2711.06,790.687,2462.3,1502.47,15088.2,1743.09,1511.53,1073.87,2386.23,913.84,305.659,382.232,2888.5,1943.24,2623.69,1602.15,508.447,2079.51,85795140,4311.80605
3/28/2016,2215.53,1319.93,2701.64,764.166,2448.44,1491.47,15086.8,1736.82,1515.74,1049.72,2220.3,909.664,304.209,380.378,2899.42,1954.64,2658.54,1592.6,505.523,2085.72,93754764,4302.57819
3/27/2016,2241.49,1338.92,2733.19,777.062,2492.67,1519.63,15112.1,1760,1536.83,1046.71,2243.95,920.105,303.324,386.708,2928.35,1989.33,2678.38,1608.3,512.103,2102.21,94102845,4355.93893
3/24/2016,2247.64,1348.16,2756.68,790.008,2498.18,1541.74,15019.6,1766.36,1526.07,1045.04,2222.78,926.091,305.254,385.966,2917.12,1969.75,2690.06,1620.65,516.389,2120.66,99489387,4370.49711
3/23/2016,2250.04,1354.86,2778.07,790.179,2499.18,1524.58,15130.1,1749.16,1522.77,1039.82,2233.12,926.199,305.626,384.131,2921.1,1984.53,2675.31,1624.29,524.708,2122.41,127895160,4381.16223
3/22/2016,2263.26,1356.14,2818.57,787.994,2496.19,1536.15,15175.5,1772.14,1543.44,1063.38,2222.23,926.956,306.439,387.689,2935.57,2014.48,2669.08,1643.27,526.936,2132.65,97756952,4410.2219
3/21/2016,2278.33,1355.69,2865.19,793.64,2491.48,1556.92,15213.2,1788.07,1549.6,1066.04,2227.01,927.099,306.313,384.351,2971.84,2009.73,2689.51,1660.98,538.169,2154.22,143299811,4442.15148
3/20/2016,2269.41,1351.07,2858.78,791.232,2433.37,1535.06,14982.7,1795.45,1549.38,1056.02,2210.91,927.068,306.31,384.433,2974.84,2006.59,2705.03,1646.14,524.719,2164.93,117588409,4430.28207
3/16/2016,2277.7,1351.72,2852.06,798.48,2419.57,1557.37,15288.1,1810.64,1561.29,1063.51,2225.05,928.018,308.488,389.724,2981.16,2019.19,2703.28,1640.58,531.429,2147.28,111719196,4446.28734
3/15/2016,2289.69,1354.36,2855.4,798.028,2453.84,1572.36,15574.9,1827.14,1564.96,1075.98,2229.82,929.399,309.458,386.34,2992.11,2037.98,2724.57,1628.72,526.788,2167.4,123206059,4475.89306
3/14/2016,2283.63,1345.28,2825.24,796.412,2448.68,1562.74,15739.9,1824.67,1556.32,1076.41,2244.37,930.412,309.074,386.017,2994.8,2005.57,2698.82,1619.36,522.371,2176.36,103712782,4467.61572
3/13/2016,2286.64,1349.46,2831.92,799.818,2435.36,1568.97,15633.4,1839.28,1556.48,1086.58,2207.13,933.081,308.795,386.017,2991.74,2030.49,2682.56,1619.64,519.362,2189.5,100368015,4480.18318
3/10/2016,2290.02,1357.7,2828.68,807.745,2486.92,1578.42,15659.1,1818.76,1535.9,1076.67,2201.44,938.495,311.89,387.634,2991.39,2003.28,2689.52,1633.96,519.054,2176.76,111966997,4484.52906
3/9/2016,2277.68,1347.54,2832.5,794.921,2475.05,1563.09,15592.8,1799.02,1540.85,1059.96,2273.78,918.691,311.153,391.986,2981.27,1973.42,2690.28,1636.44,512.266,2180.81,93659753,4457.80819
3/8/2016,2276.56,1353.75,2819.53,801.479,2496.1,1576.84,15392.1,1790.27,1546.94,1079.89,2279.08,902.715,310.897,388.53,2978.13,1968.58,2687.31,1623.71,511.62,2184.85,89062371,4453.89408
3/7/2016,2270.6,1353.33,2808.56,784.65,2487.99,1563.79,15327.7,1779.72,1541.96,1042.57,2195.72,899.872,310.21,391.117,2971.67,1945.91,2671.94,1621.06,517.916,2200.36,85014666,4443.63412
3/6/2016,2266.55,1351.22,2855.31,791.566,2419.98,1555.44,15361.5,1771.95,1533.6,1029.35,2176.96,900.445,308.766,392.973,2971.85,1936.57,2670.8,1616.33,517.802,2204.84,82884948,4435.46682
3/3/2016,2285.28,1360.23,2844.01,795.815,2524.92,1573.41,15512.9,1786.53,1541.1,1014.41,2131.87,906.078,309.077,398.507,3001,1965.92,2687.78,1618.36,531.44,2175.45,92740917,4472.83852
3/2/2016,2278.69,1351.46,2870.39,791.787,2526.04,1584.33,15313.4,1783.68,1557.95,995.121,2147.64,907.773,311.056,400.162,2982.81,1971.5,2690.31,1624,528.094,2144.3,152086328,4462.17831
3/1/2016,2291.63,1361.88,2885.65,806.167,2566.03,1578.2,15426.4,1784.93,1572.04,1015.66,2196.65,908.155,310.932,400.844,2977,1941.03,2669.43,1638.25,541.149,2174.83,119532189,4484.03847
2/29/2016,2306,1370.65,2881.11,793.904,2574.79,1573.5,15733.3,1786.51,1537.3,1032.44,2187.59,910.385,307.729,400.637,2994.19,1951.32,2750.1,1648.77,547.403,2274.42,130450315,4511.96602
2/28/2016,2316.08,1377.84,2957.95,832.184,2567.39,1579.5,15790,1795.41,1533.76,1065.08,2181.82,918.652,309.703,403.87,3008.97,1967.63,2779.41,1651.82,539.6,2230.02,124204376,4536.84424
2/25/2016,2329.04,1391.54,3050.4,831.122,2532.4,1583.46,15816.9,1812.69,1548.34,1071.91,2139.29,930.401,311.308,403.926,3010.31,1996.13,2796.39,1656.15,537.326,2228.67,132814336,4567.56623
2/24/2016,2335.91,1399.85,3016.96,834.836,2545.24,1564.12,16005.5,1819.94,1531.49,1073.3,2147.86,929.939,310.957,405.66,3034.48,2002.85,2791.47,1654.53,542.972,2226.36,148688236,4579.52976
2/23/2016,2346.95,1386.42,3091.98,839.425,2554.62,1589.07,16232.7,1844.72,1536.52,1077.81,2149.47,936.28,310.409,396,3052.75,2012.13,2786.46,1648.06,537.29,2233.47,146175466,4598.34223
2/22/2016,2337.01,1370.16,3146.17,831.338,2546.7,1496.13,16435.1,1831.67,1550.67,1083.94,2169.55,922.811,310.092,388.474,3044.64,2062.26,2801.15,1634.81,541.881,2246.76,111260650,4577.61708
2/18/2016,2340.05,1380.64,3057.69,830.349,2554.3,1553.98,16281.8,1830.48,1568.62,1071.49,2192.01,924.955,311.339,389.444,3058.97,2089.68,2823.81,1637.62,546.721,2221.8,107108815,4587.66677
2/17/2016,2333.47,1376.49,2953.33,830.359,2535.89,1582.85,16263.5,1823.8,1581.53,1087.18,2187.76,933.183,311.235,384.188,3065.22,2120.98,2832.74,1644.63,547.842,2224.1,119049132,4580.79424
2/16/2016,2333.02,1387.95,2928.48,806.673,2524.34,1596.74,16369.8,1811.92,1570.55,1085.83,2229.4,923.34,311.141,371.795,3060.02,2094.27,2841.03,1642.17,546.903,2235.3,112131095,4578.85637
2/15/2016,2337.24,1395.5,2911.05,797.547,2534.01,1592.05,16507.1,1813.35,1542.72,1057.08,2254.12,921.72,310.434,369.532,3074.82,2116.17,2862.39,1635.64,543.712,2237.57,101308540,4585.04349
2/14/2016,2332.02,1394.61,2909.02,803.601,2486.32,1589.8,16442.8,1822.19,1543.43,1085.11,2259.76,925.208,310.752,376.563,3054.47,2129.24,2859.6,1640.8,553.15,2225.96,92309274,4580.55855
2/11/2016,2332.12,1389.61,2926.3,810.001,2464.19,1596.89,16317.9,1817.64,1546.59,1118.27,2284.98,930.333,310.822,385.341,3047.75,2128.06,2849.96,1658.28,558.263,2238.56,118499665,4581.34563
2/10/2016,2321.64,1405.35,2838.67,815.362,2353.99,1590.76,16279.5,1822.92,1519.48,1141.75,2348.8,933.908,311.094,385.988,3033.63,2096.83,2889.02,1641.9,554.104,2249.53,94301520,4573.42512
2/9/2016,2321.58,1405.35,2838.67,815.362,2353.32,1590.76,16279.5,1822.92,1519.48,1141.75,2348.8,933.908,311.094,385.988,3033.63,2096.83,2889.02,1641.9,554.104,2249.53,92339493,4570.01097
2/8/2016,2316.28,1411.45,2827.97,818.058,2333.11,1573.27,16229.2,1821.88,1520.19,1092.28,2368.6,923.958,310.394,408.157,3026.32,2110.66,2902.21,1619.44,551.555,2252.31,86500105,4560.76598
2/7/2016,2324.14,1413.71,2838.69,820.868,2328.88,1602.41,16315,1812.93,1531.99,1138.54,2398.07,938.939,314.011,412.27,3041.8,2107.32,2897.53,1628.52,564.232,2256.53,98500820,4580.49474
2/4/2016,2319.29,1418.08,2828.98,810.835,2338.59,1604.87,16141.1,1819.37,1524.47,1142.37,2201.36,931.953,315.38,412.593,3007.27,2099.89,2810.47,1636.75,572.662,2263.31,107049522,4571.11823
2/3/2016,2321.78,1417.06,2821.77,815.034,2346.55,1613.87,16195,1826.9,1533.42,1155.68,2133.25,918.946,314.431,410.653,2994.95,2121.49,2828.58,1636.91,579.141,2270.57,110444514,4573.334
2/2/2016,2328.67,1417.28,2810.57,817.308,2390.96,1632.75,16059.4,1820.81,1551.38,1190.43,2169.2,936.745,314.475,417.614,3012.91,2168.09,2864.06,1656.47,589.159,2268.6,134724361,4591.0999
2/1/2016,2311.77,1415.46,2793.65,823.287,2382.69,1633.16,15923,1793.2,1543.83,1239.28,2096.4,926.841,312.048,424.424,2971.01,2176.76,2838.29,1661.88,583.773,2229.64,115072027,4560.42394
1/31/2016,2302.95,1412.83,2787.12,820.95,2354.15,1617.14,16042.6,1792.48,1537.09,1254.84,2096.92,899.176,313.119,417.484,2947.85,2171.62,2797.82,1647.73,578.135,2227.31,123288002,4540.8927
1/28/2016,2322.23,1419.07,2823.1,811.466,2383.57,1635.23,15849.8,1818.24,1569.7,1304.94,2156.2,909.437,317.842,451.634,2924.52,2187.27,2827,1703.92,598.364,2266.66,126109550,4573.58518
1/27/2016,2328.5,1427.07,2798.18,795.947,2389.76,1653.62,15458.4,1829.75,1587.74,1308.38,2207.18,914.888,319.464,430.191,2935.29,2201.05,2844.52,1723.17,598.438,2296.67,118733240,4585.98614
1/26/2016,2341.26,1420.06,2834.45,812.236,2414.12,1678.6,15402.3,1852.61,1618.04,1327.19,2293.59,925.307,320.65,431.009,2950.77,2232.54,2844.51,1717.14,607.843,2321.68,145327617,4610.11698
1/25/2016,2344.69,1419.4,2835.05,822.302,2431.54,1666.28,15400.7,1863.47,1588.67,1342.68,2449.27,936.226,320.531,443.717,2950.89,2272.46,2864.41,1741.14,614.744,2319.86,160104711,4620.32212
1/24/2016,2347.05,1430.59,2834.76,797.506,2433.7,1644.71,15287,1858.3,1581.15,1338.03,2434.06,943.445,320.282,447.914,2953.75,2280.82,2877.81,1764.66,596.269,2321.09,150725942,4626.13615
1/21/2016,2342.61,1429.25,2850.94,795.156,2428.53,1649.7,15232.8,1864.4,1567.98,1290.47,2267.56,942.479,321.273,454.46,2945.27,2230.3,2884.93,1736.11,604.259,2311.17,146411027,4657.94403
1/20/2016,2348.28,1423.36,2870.56,798.646,2442.58,1652.18,15190,1877.26,1577.96,1273.95,2227.4,945.649,321.469,451.746,2954.67,2267.76,2891.96,1753.76,603.834,2328.99,227648967,4669.51402
1/19/2016,2361.72,1432.44,2900.65,797.27,2453.63,1673.37,15205,1888.11,1593.76,1304.2,2281.51,950.058,323.096,452.177,2964.23,2321.07,2886.11,1738.76,622.986,2367.2,240561598,4697.50962
1/18/2016,2353.78,1441.2,2847.42,797.621,2459.38,1675.32,15243.7,1877.72,1553.88,1326.67,2295.08,955.403,325.145,460.215,2957.15,2372.2,2889.32,1735.71,618.021,2266.14,222602529,4687.2039
1/17/2016,2345.78,1443.87,2846.66,781.458,2450.26,1677.23,15216.2,1878.94,1548.34,1255.24,2215.05,952.623,317.161,436.827,2963.28,2343.25,2890.92,1681.25,602.174,2252.3,168944272,4674.82543
1/14/2016,2355.87,1452.81,2847.22,780.014,2459.96,1699.47,15328.5,1887.17,1573.89,1245.93,2233.01,962.488,313.863,438.504,2963.48,2371.02,2894.91,1683.94,622.009,2232.86,249529023,4694.95034
1/13/2016,2351.26,1437.1,2844.59,785.236,2466.78,1676.84,15444.1,1900.69,1547.87,1261.41,2250.85,964.538,309.124,447.231,2971.06,2387.8,2895.68,1685.77,629.859,2228.46,236197671,4686.05125
1/12/2016,2339.53,1431.74,2852.51,783.462,2468.1,1648.45,15450.2,1892.16,1520.16,1215.77,2277.76,956.788,307.128,444.58,2972.32,2353.77,2905.21,1657.31,598.014,2222.09,167834474,4665.43622
1/11/2016,2338.28,1440.97,2876.13,782.158,2459.53,1610.81,15446.2,1894.36,1526.41,1193.02,2289.89,937.294,305.96,441.361,2962.82,2324.82,2905.97,1643.59,596.329,2239.17,162805486,4663.6247
1/10/2016,2344.21,1430.22,2905.32,797.417,2482.99,1595.36,15462,1925.17,1535.79,1207.03,2316.1,958.845,306.032,452.674,2967.15,2369.04,2937.49,1641.07,601.74,2212.41,167234083,4674.83908
1/7/2016,2344.61,1427.12,2919.37,782.221,2511.16,1593.29,15343.6,1926.98,1538.31,1220.13,2315.27,967.171,307.071,446.639,2981.67,2425.49,2945.19,1622.67,592.006,2202.85,160040422,4676.0839
1/6/2016,2348.22,1425.23,2927.57,769.446,2526.36,1608.65,15533.9,1915.15,1536.34,1238.85,2310.85,959.217,306.304,439.133,2992.52,2410.16,2913.3,1618.96,596.629,2208.1,176584399,4679.8071
1/5/2016,2325.35,1419.72,2852.75,760.845,2498.35,1592.52,15281.5,1893.3,1527.16,1214.44,2310.15,961.035,302.405,430.978,2978.11,2401.28,2922.08,1584.86,591.405,2201.86,156154254,4643.25447
1/4/2016,2310.12,1416.57,2837.79,749.081,2441.41,1575.52,15386.3,1874.17,1525.58,1225.35,2340.81,936.017,300.325,400.4,2962.21,2405.72,2913.43,1569.9,575.248,2201.87,106430893,4617.73395
1/3/2016,2314.41,1420.49,2857.38,751.988,2458.65,1569.56,15749,1860.23,1538.99,1161.72,2319.42,929.388,302.792,390.398,2945.11,2350.34,2953.09,1574.44,577.702,2211.52,96065340,4624.01919
12/31/2015,2316.16,1438.25,2885.98,751.852,2460.03,1580.06,15636.6,1855.52,1544.9,1156.68,2333.58,896.882,303.779,389.054,2919.74,2340.45,2950.18,1568.29,586.156,2212.15,97047649,4629.64302
12/30/2015,2303.82,1429.63,2898.75,750.364,2446.78,1572.99,15094.9,1852.38,1539.29,1155.71,2339.29,893.992,305.033,384.756,2923.96,2302.58,2940.43,1573.06,584.843,2203.67,89849971,4604.91836
12/29/2015,2298.08,1423.19,2871.3,751.107,2439.4,1568.48,14998.8,1848.7,1538.29,1160.37,2370.63,905.101,302.855,387.017,2929.43,2309.39,2941.09,1567.5,587.67,2202.96,90617391,4596.81345
12/28/2015,2296.66,1418.48,2891.98,751.605,2414.1,1540.55,15036.7,1872.89,1542.52,1168.23,2376.27,909.612,303.559,392.149,2917.49,2292.02,2969.31,1570.01,576.961,2207.02,92790787,4592.33457
12/27/2015,2301.39,1421.11,2916.33,751.088,2419.67,1543.33,14954.2,1879.82,1554.46,1181.93,2433.95,925.304,302.897,387.415,2910.23,2317.89,2980,1582.89,579.177,2215.14,81499290,4602.51989
12/24/2015,2305.87,1422.81,2939.61,753.33,2421.93,1542.88,15063.4,1891.49,1539.34,1177.49,2417.33,919.539,307.467,384.993,2911.15,2311.75,3005.55,1581.49,575.968,2209.99,96998177,4608.32432
12/23/2015,2297.78,1425.08,2923.88,742.056,2417.43,1522.38,14983.4,1879.25,1528.73,1172.12,2372.48,909.432,308.034,386.535,2901.98,2289.62,2990.27,1562.47,577.119,2208.85,96620913,4588.74738
12/22/2015,2301.4,1418.92,2951.84,744.46,2422.24,1526.78,15007,1894.1,1540.26,1175.68,2398.46,906.726,306.297,383.306,2906.65,2272.09,2979.77,1568.7,574.894,2215.4,114713704,4593.73531
12/21/2015,2290.67,1422.1,2904.64,737.852,2414.81,1512.83,14982.6,1872.37,1544.95,1170.41,2356.67,872.227,306.064,384.598,2912.95,2277.38,3006.03,1554.59,563.069,2214.88,96858253,4578.87639
12/20/2015,2252.72,1398.2,2843.15,726.576,2367.11,1456.68,14764.9,1822.77,1495.53,1149.2,2343.77,858.203,304.322,385.655,2913.34,2226.02,2957.48,1524.9,555.731,2198.16,78853032,4511.53857
12/17/2015,2259.54,1402.04,2897.32,727.497,2366.01,1454.14,14742.9,1833.7,1521.1,1148.98,2303.3,862.549,306.135,382.865,2906.32,2232.59,2869.31,1532.18,556.726,2196.01,69578655,4520.87811
12/15/2015,2259.62,1394.35,2927.06,732.951,2363.4,1448.13,14701.1,1833.93,1546.04,1156.1,2359.27,860.991,307.269,389.251,2905,2216.01,2852.02,1531.47,541.776,2194.68,84345976,4513.9739
12/14/2015,2268.92,1396,2971.84,727.234,2356.98,1461.73,14830.4,1836.49,1561.43,1159.62,2356.4,862.668,305.668,394.629,2911.67,2195.52,2847.51,1553.09,544.279,2201.01,83098160,4533.91162
12/13/2015,2275.03,1393.65,3020.75,736.794,2376.5,1465.69,15016.3,1852.7,1549.6,1169.55,2388.52,862.624,305.687,410.037,2890.34,2209.12,2838.97,1573.39,549.807,2202.46,70813386,4542.73375
12/10/2015,2294.93,1400.01,3047.01,741.511,2403.22,1481.96,15305.8,1880.34,1557.98,1188.84,2406.9,872.105,303.455,409.069,2901.86,2244.67,2853.47,1596.61,561.052,2217.84,92582766,4583.41769
12/9/2015,2297.25,1401.87,3069.63,741.262,2418.8,1486.03,15274.9,1886.39,1553.1,1181.97,2370.47,874.109,305.307,399.894,2895.79,2259.76,2836.44,1606.9,566.702,2198.08,96081415,4587.37542
